"label","headline"
"1","HIRE SI ABERCROMBIE & FITCH ANG PINAGHIHINALAANG FELON NA MAGING SIGNATURE MODEL"
"0"," Ang biographer ng Doors na si Jerry Hopkins ay namatay sa edad na 82"
"0"," Sinabi ng mga guro na ang 'sick book' ay draft lamang–DepEd"
"0"," NSC meeting na dinaluhan ng limang Presidente"
"0"," Kinuwestiyon ni Drilon ang malaking bilang ng mga Chinese na nagtatrabaho sa PH"
"1"," Kinansela ang ASEAN music fest matapos mawalan ng malay ang ilang concert-goers dahil sa siksikan"
"1"," Sunog sa Trump Tower: Minarkahan ni Donald Trump ang Kanyang Sarili na Ligtas"
"0"," 2-taong freeze sa pagpapalit ng lupang sakahan"
"0"," Duterte-Trump bilateral meeting nakatakda sa susunod na buwan"
"1"," Cory Aquino Sainthood: Iniimbestigahan ng Vatican ang 'Miracle' Sa UP Chapel"
"1"," Jinggoy Estrada ang binansagan si Senador De Lima bilang pinakamasama kaysa sa binansagan niyang Pangulong Duterte"
"1"," Ang mga Obispo ng Pilipinas ay nagpetisyon sa Vatican na itiwalag si Pangulong Duterte"
"1"," Ang kaso ng South China Sea ay ""nanalo"" sa The Hague ng Pilipinas laban sa China ay nagbigay ng hindi hihigit sa isang maling pakiramdam ng seguridad"
"0"," Dating OSG: Bahay 'nag-uusig sa Ilocos 6'"
"1"," Ang mga lugar ng Muslim sa #Mindanao ay kanlungan na ng mga kriminal"
"0"," Panahon ng Valentine sa Baguio: 9.6°C"
"0"," SC order vs 2 contraceptive implants 'final, executory'"
"1"," LOOK: 4,000 tulak ng droga, sumuko ang mga user sa Tagum City"
"1"," 'Sinunog' ni Cayetano si Leni Robredo"
"1"," Philippine Elections Body To Manny Pacquiao: Tumigil sa Boxing Match O Tumigil sa Senatorial Race"
"0"," Mas maraming senior citizen ang nagpapakamatay–pag-aaral"
"1"," PILIPINAS, MAG-IMPPORT NG 500 TONSONG PLASTIK NA BALOT UPANG MATAAS ANG DEMAND SA AIRPORT NG MAYNILA"
"0"," 'Ile-legalize' ang mga tsuper ng TNVS kung magbabayad sila ng buwis"
"1"," Ang Lalaking Ito ay Nagsusumite ng Nakakatawa at Malikhaing Resume sa Kanyang Crush"
"1"," Duterte Inalis ang PCUP, Lumikha ng PCUP-2"
"1"," Aling 40k Character ang Iyong Kandidato sa Pangulo?"
"0"," Palawigin ang pag-angkat ng bigas, hinimok ng NFA"
"1"," LOOK: Nagbiro si Duterte, humagalpak sa tawa ang kwarto"
"0"," Ang pinuno ng NFA ay nahaharap sa maagang paglabas dahil sa insubordinasyon"
"0"," Maikling Balita: Nob. 4, 2018"
"0"," Bumagyo sa langit na may mga panalangin: 'Amang' malabong mag-landfall"
"1"," Ang Mga Gay Men ng San Francisco ay Natamaan Ng Mababang Ekonomiya"
"0"," 2 aftershocks ang tumama sa nasirang isla ng Kos sa Greece"
"0"," Tiniyak ng LGU, PNP ang kaligtasan ng mga dayuhan sa Puerto Galera"
"0"," Pinangalanan ni Duterte ang bagong PCGG commissioner"
"1","Kinansela ni Poe ang pakikipag-usap sa mga pinuno ng transportasyon sa Mindanao dahil sa masamang panahon"
"0"," 'Walang pagbabago, ngunit taasan ang kita sa Customs'"
"0"," Inaprubahan ng Senado ang bill ng programa sa pagpapakain sa paaralan"
"0"," Pinapurihan ni Pope ang parish-based drug rehab: 'Ito ang landas na tatahakin'"
"0"," Nagbibigay ang US govt ng 1 milyong libro sa mga pampublikong paaralan"
"0"," Binay camp, sumisigaw ng foul sa 'negative' TV ads"
"1"," Ang #Filipino #basketball ay nagpapakita ng pangako basta't ang mga aral ay natutunan mula sa karanasan sa int'l meets"
"1"," “Gigil na si Bato” panoorin kung paano itinuro ni Bato sa mga Scalawags ang tamang postura sa harap ni Pangulong Duterte"
"0"," Dumating ang Japanese squadron sa Maynila"
"1"," BAGONG-KORONA NA MISS PHILIPPINES, MULI ANG INTERNET CENSORSHIP"
"0"," Nangako ang Spain na hindi magpapahuli para sa mga terror convicts habang natutunaw ang ETA"
"1"," Panahon na para sa mga Pilipino na unawain at RESPETO ang mga pagpapahalagang Asyano at hindi tumingin sa Kanluran para sa pagpapatunay"
"0"," Sinimulan ng Singaporean ang 'one hot meal revolution'"
"1"," Mandatory na ang Rash Guard sa Lahat ng Pampublikong Pool sa Metro Manila"
"1"," Blogger Raissa Robles Volunteers Upang Itaas ang Watawat ng Pilipinas Sa Pinagtatalunang Isla"
"1"," Ang mga panoorin tulad ng #DongYanWedding ay ang mga gamot na nakakagambala sa masa mula sa kanilang kahabag-habag na pag-iral"
"1"," BILANG FIRST LADY, HIHINGI NI KORINA SANCHEZ NA BARANGAN SI ANDERSON COOPER SA PAGPASOK SA PILIPINAS"
"1"," GOBYERNO NG RUSSIAN SA MGA PANGKALAHATANG MOTOR: 'HALIKAN ANG IYONG CHEVY GOODBYE'"
"0"," Sinabihan ng gobernador ang mga mamamahayag sa Negros na tumutok sa katotohanan"
"0"," Ang pulisya ay naghahanap ng higit pang cocaine"
"1"," #BigasHindiBala : Inilabas ng Malacanang ang ""Secret"" Damage Control Memo"
"1"," Ibinahagi ng Chinese Coastguard ang kanilang pagkain at tabako sa mga mangingisdang Pilipino sa Scarborough"
"1"," SA ISANG MOUSE CLICK, BINABASA NG GOOGLE ANG SOUTH CHINA SEA ISLAND SA MAPA NG MUNDO"
"0"," Walang mass expulsion sa mga turista ng Boracay matapos simulan ang paglilinis"
"0"," Ang Poland ay nangangailangan ng mga manggagawang Pilipino"
"0"," Muling nabuhay ang panel probing sexual harassment"
"1"," DONALD TRUMP: 'MISSPOKE KO'"
"0"," Pederal na konstitusiyon"
"1","Ang lynching ng Renato Corona: Ang 2012 ay bumaba sa kasaysayan ng Pilipinas bilang isang taon ng kahihiyan"
"0"," Ang gobyerno ay tumitingin ng P10B para sa pag-upgrade ng mga paliparan"
"1"," NAG-VIRAL SI ELLO, ANG MALI ELLO NA"
"0"," Ang pagdiriwang ng Semana Santa sa Rehiyon 12 sa pangkalahatan ay mapayapa, maayos"
"0"," Magkatunggali si Binay"
"1"," Newsflash: Pinipili ng mga Pilipino ang mga MAMBABATAS sa darating na halalan sa 2019"
"1","Senator Miriam Santiago: hindi original thinker"
"1"," Miss Universe: 'Hindi Ako Nakipag-date sa Pangulo ng Pilipinas'"
"0"," Walang ransom para sa mga coast guard na dinukot ng Abu Sayyaf – gov't"
"1"," CALIFORNIA DMV, BINUWI ANG PERSONALIZED LICENSE PLATE NG ADOBO CHRONICLES"
"0"," Pinagaan ni Trump ang mga panuntunan ng methane ng US habang sinasabi ng Colorado ang gawain ng estado"
"0"," Isa pa ang namatay sa sunog ng HTI"
"1"," NAIS NG MGA KATUTUBONG HAWAIIAN NA PALABAS SI DONALD TRUMP SA WAIKIKI"
"1","Ang Kandidato sa Pangulo ng Pilipinas na si Rodrigo Duterte ay Sumisikat sa Pandaigdigang Popularidad"
"0"," Mga bagong parusa na ipinataw sa N. Korea"
"1"," Ang pahayag ng Kaya Natin Movement ng suporta kay Leni Robredo ay isang walang kabuluhang ehersisyo na umaamoy sa pagkukunwari"
"1"," Much Ado About Nothing: Marcos Body That Will Be Buring In Libingan Ng Mga Bayani Is A Wax Model"
"1"," OPISYAL NA IPINAHAYAG NG KONGRESO NG PILIPINAS ""NO MAN'S LAND"""
"0"," Wally Sombero: Hindi ako middleman"
"1"," NAUBOS ANG SUPPLY NG RED HAIR DYE NI CLAIROL!"
"0"," Hinala ni Andanar ang mga saboteur sa PCOO"
"1"," Hamon sa Adobo Chronicles: Bawiin Natin ang Ating Mga Bangketa"
"1"," Walang Warrant na Pag-aresto? Binanggit ng Presidential Communications ang ""maling"" batas"
"0"," Na-forfeit ng AMLC ang P911M noong 2017"
"0"," Solon: Ang crackdown sa mga makakaliwang grupo ay hahantong sa mas maraming pang-aabuso"
"0"," Bumalik ang mga drug suspect sa mga kalye ng Zambo City"
"1"," IPINAGBAWAL NG INDIA ANG PAGKATAY NG MGA BAKA; PINAG-IISIP NG PILIPINAS ANG PAGBABAWAL SA MGA BABOY"
"1"," #BangkoSerye: NoCot ex-Guv nakatanggap ng mga ulat sa Black Prop Magdalo HQ Bombing"
"0"," Itinulak ang pagsisiyasat ng mga pagpatay"
"1"," “Minana lang ni Bato ang mga sindikatong Pulis” Krizette Chu urged Bato to stay as head of PNP, but be harsher"
"0"," Nananatili si Trillanes sa Senado matapos ang desisyon ng SC"
"0"," Ipinaliwanag ni Duterte ang paglilibing kay Marcos: Siya ay isang pangulo at isang sundalo"
"0"," Garin sa likod ng pagbili ng Dengvaxia – Ona"
"1"," LOOK: Nag-almusal si Japan PM Abe sa Bahay ni Duterte"
"1"," PCSO: Dapat Makakuha Tayo ng Medalya Sa Pagtitipid Ng Milyun-milyong Piso Sa Ating Christmas Party"
"0"," Walang brrr sa 'ber' months, sabi ng Pagasa"
"0"," Mga airline, masasaktan sa pagsasara ng Boracay"
"1"," Inihain ni Jover Laurio si Raissa Robles Para sa Plagiarism"
"1","MICHELE BACHMANN, ISUSULONG ANG FOX NEWS SA ON-AIR HUMILIATION"
"1"," De Lima Nais Dumalo sa Pagdinig ng Senado Kay Kian Bilang Suporta kay Fiscal Darwin Cañete"
"0"," Isa pang batang babae ang namatay sa Pampanga sa kabila ng bakunang Dengvaxia"
"0"," Pagbibisikleta sa Metro"
"1"," Kinakatawan ng mga miyembro ng Kongreso kung ano ang mali sa lipunang Pilipino"
"1"," Pacquiao: Igalang ang desisyon ng Korte Suprema, patawarin si Marcos at magpatuloy!"
"0"," Pork scam akusado Janet, hubby nahaharap P60-M tax case"
"0"," Kumpiyansa si Lorenzana sa paborableng desisyon ng SC sa martial law"
"0"," Duterte: Mayroon akong 2 asawa at 2 kasintahan"
"1"," Kris Aquino Challenges / Invited Paolo Duterte To Have Coffee With Her"
"0"," Alagaan ang pangangailangan ng mga Pilipino, sinabi ng mga sugo ng PH"
"1"," Sa Araw ng Paggunita sa Pagpatay kay Ninoy, Inihayag ng Pamilya Aquino ang Pangalan ng Gunman"
"1","ISINUSAD NG ALS ASSOCIATION ANG HOT COP OF CASTRO PARA SA PAGLABAG (VIDEO)"
"1"," Mar Roxas comics “Sa Gitna ng Unos” Illustrator explains that he is still a SOLID DUTERTE supporter"
"1"," Iniisip ang isang post-2022 Malacañang"
"1"," Extrajudicial killings gaya ng tinukoy ng Philippine Law"
"0"," Inirerekomenda ng Board si Cosby na matagpuan na isang marahas na sekswal na mandaragit"
"0"," Mga Mukha ng Balita: Cadet First Class Rovi Mairel Martinez"
"0"," Lawmaker to DENR chief: Ilabas ang mining audit report"
"0"," SAF chief: Ako ang may pananagutan"
"0","Levity, frivolity mark 7-hour circus"
"0"," News Briefs: Tinanggihan ni Go ang pagtakbo sa Senado, nangakong maglilingkod kay Duterte 'hanggang kamatayan'"
"1"," (VIDEO) SAN FRANCISCO PRESBYTERIAN MINISTER, HAWAK ANG BAGONG RUBIK'S CUBE WORLD RECORD!"
"1"," Tingnan: Tinuturo ng Drug Matrix si Delima, ibang mga opisyal"
"0","Pagsasanay sa mga kasanayan para sa mga kabataang Muslim, mga IP"
"0"," Gov't gumawa ng bagong taktika sa Marawi, hinimok ang mga teroristang Maute na sumuko"
"0"," P2,000 SSS pension hike maaring 'approved' sa Dec"
"0"," #InquirerSeven Facts na baka hindi mo alam sa UST"
"1"," Inilunsad ng Westboro Baptist Church ang National Recycling Program, Apela Para sa Suporta"
"1"," SI PRINCE HARRY AY NAG-DIAGNOSA NG BAHIRANG FORM OF DEPRESSION"
"0"," Natatakot ang hustisya na ang desisyon ng SC ay nagbibigay daan para sa permanenteng martial"
"1"," Trixie Cruz Angeles at ang kanyang fake news page na Metro Manila Daily News"
"0"," Nagsasagawa ng drug test ang DepEd sa mga tauhan, guro sa Zamboanga City"
"1"," Kahit si Donald ay hindi kayang Trump ang Filipino hypersensitivity!"
"1"," Ang Bagong MMDA Color-Coding ay Sa wakas ay Malutas ang Problema sa Trapiko sa EDSA"
"0"," Wala nang 'butanding' swim para sa Miss U bets"
"1"," Inihayag ni Lacson ang nakakagulat na dahilan kung bakit niya tinanggihan ang kumpirmasyon ni Gina Lopez bilang kalihim ng DENR: Na-rehab siya dati"
"1"," Duterte-De Lima Handshake Noong SONA Was Scripted"
"0"," PACC para imbestigahan ang pagpasok ng shabu"
"1"," Isang oda sa hindi natupad na pangarap na ang #Pilipinas"
"1"," WALANG JOKE: INULAT ng CNN ISIS WAVE FLAG SA LONDON PRIDE PARADE"
"0"," Ihiwalay ang mga drug addict sa isla: Iloilo City vice mayor"
"1"," Paano Magsimula ng Negosyong Egg Poultry sa Pilipinas para sa mga Baguhan"
"1"," Tumatanggap na Ngayon si Santa ng mga Sulat sa Pamamagitan ng Email"
"1"," THAI ORPHAN SNUBS KIM KARDSHIAN'S ADOPTION OFFER"
"1","BASAHIN: Buong talumpati ni De Lima sa drug war ni Duterte"
"0"," 'Magkaroon ng decency, Mr. President'"
"1"," Leni Robredo Humingi ng Tawad Sa Pagiging Bise Presidente"
"1"," Inilabas ng Rappler ang 2018 Networth nito"
"0"," Pinapanatili ng Senado ang mga dating opisyal sa kabila ng utos ng pag-aresto ni Duterte"
"0"," Bounty na inilagay kay Peter Lim"
"1"," Ang Rappler CEO Maria Ressa Fires Star Reporter Pia Ranada"
"1"," LIHIM NA SANA NI PRESIDENT AQUINO NA HINDI MAGING MISS UNIVERSE ANG MISS PHILIPPINES"
"1"," BREAKING: Nagpahiwatig si Pangulong Obama Sa Isang Pangalawang Pangulo ni Michelle"
"1"," Inendorso ni Hillary Clinton si Grace Poe, At Vice Versa"
"1"," Nagbigay ng Suporta si Donald Trump kay Pangulong Duterte ng Pilipinas Para sa Insidente ng Halik sa South Korea"
"0"," Tinatawag na hollow bluff ang banta ni Roque sa mga kritiko ng mambabatas ng oposisyon"
"1"," Ang Canadian Political Expert ay sumulat ng bukas na liham sa NUJP: ""Ikaw ay nagkasala ng pekeng balita at panlilinlang sa publiko at internasyonal na komunidad"""
"0"," Itinulak ang mga relief pack para sa mga kababaihan"
"0"," Ang pag-alis ng ICC ay hindi nauugnay sa hilera ng dagat – Palasyo"
"0"," Hinimok ng publiko na kasuhan ng maaga ang mga makapal na balat na nangangampanya"
"0"," Binatikos ng mga militanteng nominado ang party-list bastardization"
"1"," Senate President Koko Pimentel on Duterte's way of speaking: 'I want the president to be effective. hayaan mo siyang sarili'"
"1"," Look: Ocean of Duterte supporters in Iloilo"
"0"," Naitala ng DoH ang mas mababang pinsala sa paputok"
"1"," Cong TV Pinagsasapak sa Kanyang App"
"1"," Bong Go Nagsalita Sa Adobo Chronicles: 'Lahat Ito ay Diskarte sa Pulitika'"
"0"," Pinagtitibay ng CA ang desisyon, ipinag-uutos na ibalik ang prosecutor"
"0"," Ang pulang bandila ng bakuna ay itinaas noong 2015, sabi ni Ona"
"0"," Markahan lamang ng numero para sa No. 1 grad sa post ng kasaysayan ng WWII ng UP"
"0"," Oil spill na nakapaloob, nalinis"
"1"," MAR ROXAS: THE ADOBO CHRONICLES' PERSON OF THE YEAR"
"0"," Gumagawa si Duterte ng pagbabawal sa paninigarilyo"
"0"," Ang Batasan National High School ay nakakuha ng bagong gusali, mga laboratoryo"
"1"," Ang hindi pa isinisilang ay hindi isang potensyal na tao, ngunit isang tao na may mga potensyal"
"0"," Isang pagpupugay sa mga bumbero ng C. Luzon"
"0"," Nagbabanta ang supertyphoon sa PH"
"1"," ANG ECONOMIST MAGAZINE COVER AY NAKAKASALA SA MGA LATIN PERO HINDI MGA PILIPINO"
"1"," Pinuna ni Obama ang Pagsasayaw ng Tango, Sinasabi ng mga Kalaban na Dapat Niyang Pumili ng Square Dance"
"1"," Updated Anti-Film Piracy Video Debuts Sa Metro Manila Theaters, Tampok si VP Leni Robredo"
"1"," Brexit Fallout: Mga Diksyunaryo ng Oxford Upang I-drop ang Vowels 'E' At 'U'"
"0"," Humiga si Miriam Santiago sa tabi ng anak"
"0"," Gumagawa ang Airbus ng emergency landing"
"1"," Sa wakas ay pinatawad na ni Pope Francis si Mayor Rodrigo Duterte"
"1"," Sa 'Manufactured Noise', ang anti-Duterte media bias ay may pinansiyal na kahulugan"
"1"," Trapped soldier calls airstrike: “Bombahin nyo na lang location ko sir”"
"0"," Nag-set up ang lungsod ng barter scheme para sa mga recyclable"
"1"," UMAMIN ANG MGA MIYEMBRO NG HFPA NA NAGKAKAMALI SILA SA GOLDEN GLOBE NOMINATIONS NGAYONG TAONG PARA SA 'CAROL' AT 'THE DANISH GIRL'"
"0"," Si Robredo ay tumanggap ng masiglang pagtanggap sa Negros"
"0"," Maaaring mawalan ng trabaho ang 15,000 manggagawang pangkalusugan"
"1"," St. Scholastica's College Upang Mawalan ng Akreditasyon Bilang Isang Institusyong Pang-edukasyon"
"0"," Maagang Pasko para sa Makati seniors, school children"
"1"," Binabati ng mga netizen si Pangulong Duterte matapos masakop ng 911 ang buong Pilipinas sa kanyang unang 100 araw"
"1"," MGA PRODUCER NG 'CESAR CHAVEZ' FILM ISSUE DISCLAIMER"
"0"," Hinahamon ng mga kumpanya ng pagmimina ang pagsasara"
"0"," Bahagyang tumindi si Nina, mas maraming lugar ang nasa signal no. 1"
"0"," Ang whistleblower ng customs ay sumigaw ng 'shabu' cargo cover-up"
"1"," Pangulong Duterte: pagpapabuti ng mga serbisyo sa pangangalagang pangkalusugan isang 'top gov't priority'"
"0"," Mga Katoliko, civil society march vs death penalty"
"1"," Hinikayat ang mga Pilipino na Mahigpit na Sundin ang Etiquette sa Escalator"
"0"," Kunin ang mga mamamatay-tao ng mga pari, hinihikayat ng Simbahan ang mga pulis"
"0"," Ang Cavite bettor ay nanalo ng P54-M lotto jackpot"
"1"," Ipinagbabawal ng Canada ang Autocorrect Pagkatapos I-legal ang Cannibalism"
"0"," Arestado ang most wanted ng Tondo"
"0"," Ang SolGen ay hindi magbibigay ng mga rekord ng drug war sa SC"
"0"," Ang mga nangungunang pinuno ng negosyo sa Indones ay nakatakdang mamuhunan sa Mindanao"
"0"," Ang hukbong-dagat ng Japan ay nagtalaga ng unang babae na mamumuno sa squadron ng barkong pandigma"
"1"," Iniimbestigahan ng TP ang survey firm na D'Strafford Research & Strategies Inc"
"1"," Senator Leila De Lima Reacts To 'Memorial' Video: 'Buhay Pa Naman Ako, Di Ba?'"
"1"," Ang Pagmamalaki ni Ressa bago ang Pagbagsak ng Rappler"
"0"," Nag-aalok si Duterte ng P5-M reward para sa pagkakahuli kay Ardot Parojinog"
"0"," 'Ang mga opisyal ng barangay ay dapat isailalim sa 'Tokhang' '"
"1","Panoorin: Ipinagtanggol ni Cayetano si Duterte pagkatapos ng talumpati ni Delima"
"1"," Wikileaks: Inihayag ang Medikal na Kondisyon ni Trump"
"0"," Naglakas-loob si Duterte sa US, Australia na putulin ang ugnayan"
"1"," EKSKLUSIBO: HILLARY CLINTON SA WAKAS NA BINASAG ANG TAHIMIK KAY TRUMP, CARSON, RYAN"
"1","Masyadong Malapit Tawagan: Ang mga Australyano ay Bumoto Upang Sumali sa EU"
"0"," Libre ang ID card ng mga manggagawa sa ibang bansa – DoLE"
"1"," Hinampas ni CamSur Gov. Migz Villafuerte ang Kanyang Lalawigan ng Krisis sa Bigas"
"0","Pinangalanan ni Rody ang 3 Triad drug lords, pins Garbo"
"1"," FILIPINO NEW YORKERS SA MGA AKTIBISTANG KARAPATAN NG HAYOP: 'LEAVE OUR BALUT ALONE!'"
"0"," Inutusan ng DENR ang mga may-ari ng Pagudpud resort na gibain ang mga ilegal na istruktura"
"1"," Ang militarisasyon ng China sa South China Sea ay hindi isang isyu ng isang administrasyon"
"1"," Ang pagpapatupad ng pagbabago sa #Philippines ay nangangailangan ng malupit na katapatan #wef"
"1"," Walang Hustisya Para sa Sambayanang Pilipino sa ilalim ng Administrasyong Aquino!"
"1"," Ang Pinag-usapan Nina Obama At Duterte Sa Holding Room Bago ang ASEAN State Dinner"
"1"," Mga Simbahan na Maglalaro ng 'Halleluja' ni Handel Bilang Kapalit Ng Tolling Of Bells"
"1"," Spotted:Nag-aalok ang mga bata na bantayan si PNP Chief “Bato” sa Makati Square"
"0"," Si Marwan ay pinatay para sa pera ng kanyang aide, sinasabi ng grupo"
"1"," 'Sabwatan' kasama ang AFP at Abu Sayyaf ?"
"1"," Ang moronismo sa petisyon ng Yellow Camp sa mga organizer ng Miss Universe"
"0"," Trillanes: Deferment of court-martial a welcome sign"
"0"," Pagkatapos ng SEC ruling, ang Rappler ay nakakuha ng 'coincidental' na tawag sa NBI"
"0"," Kwalipikado ang pamangkin ni Iqbal–Palasyo"
"0"," Ipinagtanggol ng Comelec ang desisyon ng DQ kay Poe"
"1","IATROGENICS: Bakit Nagiging Biktima ng Sariling Gamot ang Rappler"
"1"," Bagong Salita ng Merriam-Webster Dictionary Para sa 2017: Trollerati"
"1"," Conservative Columnist Ann Coulter Aalis America For Good"
"1"," Ang Batas Militar ay pinapayagan sa Konstitusyon ng Pilipinas at walang nilabag na batas si Duterte"
"1","Pinuna ang mga Anti-Marcos/Duterte Protesters Dahil sa Pagpapakita ng Maliit na Titi"
"0"," Si Bato ay nakakuha ng 'reprieve' bago pumunta sa Munti"
"1"," LOOK: Listahan ng mga nagawa ni Pangulong Rodrigo Duterte sa kanyang unang taon sa panunungkulan"
"1"," Ang mga Obispo Katoliko ng Pilipinas ay Naglabas ng Bagong Liham Pastoral Kasunod ng Desisyon ng SC Tungkol kay Sereno"
"0"," Ginawaran ng DAR ang lupa sa mahigit 400 magsasaka"
"1"," ANG MGA DEMOKRATO WOO REPUBLICAN CAITLYN JENNER"
"0"," Presyo ng gas ay tumaas ng 10 centavos"
"1"," WATCH: Trillanes Versus Pulong Duterte"
"0"," Tinutulungan ng DOST ang coop na gumana bilang oneSTore hub"
"1"," ANG ISANG SATIRE A DAY AY PINALALAYO ANG DOKTOR, NAHAHANAP NG MGA RESEARCH"
"0"," Isa na namang bagyo ang nagbabanta sa hilagang Luzon ngayong linggo"
"0"," Itinulak ng DILG ang Citizen Satisfaction Index System"
"1"," BREAKING: Ikalawang US Presidential Debate Rescheduled Para sa Hatinggabi"
"0"," Bill para ilibre ang mga biktima ng kalamidad"
"1"," CALIFORNIANS BOYCOTT THE NEW YORK TIMES OVER PEAS IN GUACAMOLE"
"0"," Layunin ng Senate bill na pasimplehin ang proseso ng annulment"
"1"," DAPAT BASAHIN: Jim Paredes Kinasusuklaman Pres. Duterte Since College! Alamin niyo ang totoong dahilan"
"1"," Tingnan kung ano ang nasa loob ng bagong itinayong nayon para sa mga nakaligtas sa Yolanda"
"0"," Hindi bibitiw ang CHR chief"
"0"," Duterte friend seeks Cagayan de Oro post"
"1","EXPERIMENT NG PAG-IISIP: Paano ko itatalo ang Quo Warranto ni Calida laban kay Sereno"
"0"," Hiniling ni Sotto sa PNP na hayaan si De Lima na magsagawa ng pagdinig sa Senado sa Crame"
"1"," 3 Malaking Bagay na Maaaring Pumigil sa Kidapawan Incident na Maging Trahedya na Naging Ito"
"0"," Nakahanda na ang mga kaso laban kay Trillanes"
"1"," Babae, namatay sa SM Megamall matapos sumigaw ng ""Walang Forever"""
"1"," Gabay ng Adobo Chronicles Upang Matukoy ang 'Fake' At Iba Pang Balita Sa Social Media, Philippine Style"
"0"," Nagpatupad ang DepEd ng 'flexi-time' scheme"
"1","Donald Trump: ""Ang mga Latino na sina Marco Rubio at Ted Cruz ay dapat na madiskuwalipika sa pagtakbo bilang Pangulo"""
"1"," Malaking pagkasira ng sistema ng #MRT ang nangyari sa ilalim ng administrasyong #PNoy!"
"0"," 10 arestado habang sumusulong ang Cavite laban sa ilegal na pangingisda"
"1","Nag-iskor si Donald Trump ng Isa pang A-1 List na Inaugural Performer: Justin Beiber"
"0"," De Lima sa buong suporta kay Duterte sa pagpasa ng BBL"
"0"," LJM: Mentor, nanay, North Star"
"0"," Paraiso nawala para sa napakabihirang PH ibon"
"0"," Palasyo: Lehitimo ang mga pagpatay sa ilalim ng police drug ops"
"0"," Bukas si Poe na makakuha ng endorsement kay Gloria Macapagal-Arroyo, ang kalaban ni FPJ"
"1"," Duterte at 3000 Kamatayan: Si Hitler ba ay nagbigay inspirasyon sa Liberal Party?"
"1"," Inihayag ni Duterte ang Shortlist Para sa Bagong DSWD Secretary (UPDATED!)"
"0"," Magiging masyadong divisive ang impeachment, sabi ni Robredo"
"0"," PDEA man o PNP, impunity pa rin ang nakakabahala sa CHR"
"1"," Ipinagbabawal na ng Baguio City ang mga Turista na Sumailalim sa Plastic Surgery"
"0"," Tawanan ang mga kapansanan, mag-iwan ng mga shell, sinabi ng mga bata"
"0"," Mocha Uson na ipagtanggol si Duterte laban sa maling impormasyon sa media"
"0"," Handang palakasin ng SoKor ang kakayahan ng AFP"
"0"," China na humingi ng approval ng PH sa pagbisita sa Benham Rise"
"0"," Bumisita si Aquino sa mga biktima ng pambobomba sa Zamboanga"
"1"," Iniutos ng Pangulong Duterte ng Pilipinas ang Libreng Admission sa 2017 Miss Universe Pageant Sa Maynila"
"1"," WATCH: Ini-record ni Bully kung paano niya sinampal ng ilang beses ang isang walang pagtatanggol na estudyante"
"0"," Naghihintay kay Robredo ang puwesto sa gabinete"
"0"," Mga kagamitang naka-install sa bagong barko ng navy"
"0"," Hinimok ng DOH: I-endorso ang vaping"
"0"," Nagsimula na ang paglilitis sa plunder para kay Enrile aide na si Napoles"
"0"," Maaaring mag-trigger ng pagtaas ng singil sa kuryente ang Train 2, babala ng grupo"
"0"," Ipagbawal ng Senador ang mga plastic straw"
"1"," Inilunsad ni Raissa Robles ang Bagong Martial Law Book"
"1"," MOVE OVER HOT COP OF CASTRO, HETO ANG HOT COP NG MAYNILA"
"0"," Ang 'Ugnayan' ng Cavite ay tumutulong sa mga tao"
"0"," Sa Marawi, ang mga kuwento ng matapang na pagtakas sa gitna ng karahasan"
"0"," Pinuri ni Trump ang bagong direktor ng CIA"
"0"," Ang pagsugpo sa pagbubuntis ng mga kabataan sa isang pangkat–at tribo–pagsisikap"
"0"," Ang Chico River ay muling nag-tap para sa irigasyon"
"0"," Sara Duterte, Imee Marcos, bumuo ng 9-party na alyansa"
"1"," Ibinunyag ni Cabinet Sec Evasco ang mga media practitioners na tumanggap ng milyun-milyon mula sa LP para lipulin si Duterte sa pamamagitan ng mga negatibong isyu"
"0"," Moriones: solemne tradisyon, hindi maligaya okasyon"
"1"," MGA PRIBADONG KOTSE MAGSASAGAWA NG LINGGUHANG KRITIKAL NA MASS PROTESTS SA MGA KALYE NG SAN FRANCISCO"
"1"," LAYUNIN NG MAYNILA NA PAGBUTI ANG NITO NO. 9 NANINDIGAN BILANG MAY PINAKAMASAMA NA TRAPIKO SA MUNDO"
"0"," Iginiit ni Floirendo ang kanyang pagiging inosente"
"0"," Ang sex video ay peke, sabi ng mga manonood"
"0","Nanawagan si Piñol para sa mas mahigpit na kontrol ng gobyerno sa industriya ng bigas, binatikos ang mga tusong negosyante"
"0"," Ang ARMM ay nagdaos ng anti-terrorism, extremism summit"
"1"," Ang pagtatanong ng Senado ng Pilipinas sa 'fake news' ay nagpapakita kung gaano kakaunti ang naiintindihan ng mga tao tungkol sa TUNAY na pagba-blog"
"0"," Baka tinatakpan lang ng customs chief ang incompetence, sabi ni Lacson"
"1"," Hinihiling ng mga Barangay Officials Nationwide ang Pagbibitiw ni Senator Trillanes"
"1"," Ang 2015 ay 'Visit the #Philippines' year. Naghihintay ang mga #Filipino crooks..."
"0"," Dinala ng DOE ang 'E-Power Mo' forum sa Albay"
"1"," HISTORICAL: DALAWANG MAG-ASAWA NA MAG-SAME-SEX ANG UNANG LEGAL NA KASAL SA PILIPINAS"
"1"," Ang mabagal na maingay na pagkamatay ng Cult of Yellow"
"0"," Gloria bats para sa pinalawak na paternity leave measure"
