label,headline
1, Ito ang Tugon ng US sa mga Pahayag ni Duterte Laban kay Obama
0," 7,544 poll hotspot ang binabantayan"
0," Lalaki sa Mississippi, umamin ng guilty sa pagpatay sa mga madre ng Katoliko"
1, CNN INATAS NG MGA HACKERS!
0, Naaalala ng mga Muslim ang pagsunod ni Abraham sa Diyos
1, Narito kung bakit hindi maka-move on ang Martial Law Cryababies...
0, Libu-libong rally sa Moscow para sa kalayaan sa internet
0,63 Marwan bomber associates still on loose
0," Sekswal na karahasan, isang mabagsik na tampok ng tunggalian sa paglipas ng mga siglo"
0," Nabigo ang Dengvaxia para sa 2,198 na bata sa Central Luzon – DOH"
1," Bongbong Marcos, Leni Robredo Sumang-ayon Sa Out-Of-Court Settlement Ng VP Electoral Protest"
1, Si Maria Ressa ng Rappler ang Nanguna sa Paratang Para Itulak ang Freedom of Spit
0," Duterte, bumalik sa Davao, nasa 'private time' pa rin"
0," Aquino, sinabing 'makatwiran, kailangan' ang pagtaas ng pamasahe sa MRT at LRT"
0, Murang paraan para salain ang tubig para sa mahihirap
1," Ayon sa Saligang Batas, HINDI lamang impeachment ang paraan para matanggal sa pwesto si CJ Sereno"
0, Gumagawa ang Airbus ng emergency landing
0, Ang panukalang batas ng Senado ay naghahanap ng pagsusulit sa lisensya para sa mga microbiologist
1," Bago ang mainit na paghaharap nila ni Duterte Youth, iniimbitahan ni Jim Paredes ang mga hindi dilaw sa EDSA"
0," 'Selfie protests,' noise barrages laban sa pagtaas ng pamasahe"
0, Ang Pangasinan protected area ay binabantayan para sa ecotourism efforts
1,GUSTO NG NANAY NI MANNY PACQUIAO NA PALITAN BILANG JUDGE SA MISS UNIVERSE PAGEANT
1, BASAHIN: Nag-lecture si Cayetano sa ABS-CBNews
0, Ang arraignment para sa graft ni Arthur Yap ay inilipat sa Jan
0," Papatayin ng kaunlaran ang NPA, sabi ng militar"
0, P1.4B lang ng P8-B na pondo para sa libreng tuition program na ginamit – CoA
1, Ang mga Pilipinong milenyal na botante ay karapat-dapat na mas mahusay kaysa sa isang 1970s-vintage na 'Never Again' slogan
1, Namatay ang Batang Sobrang Dedicated na Doktor Pagkatapos Magtrabaho ng 4 na Araw ng Tuwid
0, Pinilit ni Purisima na magbitiw?
0," Naalala ni Solon ang kwento ni Imelda sa 7,000 toneladang ginto ni Marcos"
0," Pharma, drug store, ipinag-utos na itigil ang mga serbisyo ng pagbabakuna sa dengue"
0, Bumababa ang kaso ng dengue–DOH
0, Bumalik si Duterte mula sa mabungang pulong sa Bali
0, Nakarating sa Cebu ang mga evacuees ng Marawi
1, Netizens slams Pia Ranada over “Mahirap talaga kapag matanda na” tweet
1, 3 Malaking Dahilan Kung Bakit Dapat Nating Iboto Si Mar Roxas
1, SI KRIS AQUINO LANG SINIRA ANG PAGKAKATAON NI VILMA SANTOS NA PANGALANANG NATIONAL ARTIST
0, Sinabi ng mga opisyal ng DA na humingi ng tulong militar para sa paglilinis ng manok
0,Ang pag-audit ng DAR ay naglabas ng P12B na gulo
1, Shootout sa Resorts World: Foreigner Looking Gunman Pinaputok Ang mga Putok Sabi ng Saksi
0," DA, DTI na magtakda ng karaniwang presyo ng tingi para sa mga pangunahing paninda sa sakahan"
1, Matinding Kakapusan ng Saging Sa Pilipinas
1, Philippine College of Criminology para imbestigahan ang kaso ni Michael Ramasasa na nagbanta na papatayin ang isang tao sa Facebook
0, Nangunguna si Bongbong sa survey para sa VP sa gitna ng mga pag-atake ng mga kalabang taya
0, Pagbibisikleta sa Metro
1, Dumating ang mga Obispo ng Katoliko sa Pagsagip kay Leni sa mga Basang Balota
0," Mga aral ng batas militar, aliw na kababaihan sa mga paksa sa 3-araw na confab"
0, 74 na benepisyaryo ng 4Ps sa Tarlac City ang nakatanggap ng tulong pangkabuhayan
1, Si Marco Rubio ang Gagampanan ng Matagumpay na Undocumented Immigrant sa Paparating na Brad Pitt Movie
0, Ang hepe ng Pagadian City police ay sinibak dahil sa hindi pagsunod kay Bato
0, Itinulak ang batas na protektahan ang mga daluyan ng tubig bilang 'mga buhay na nilalang'
0, Buhay pa ang panukalang death penalty sa Senado
0," Nagbitiw ang upuan ng PCSO, ngunit sinabi ng Palasyo na wala siya sa chop block"
1,OBAMA SCRAPS PRESIDENTIAL TURKEY PARDON
0, Hinimok ni Chiz si Aquino na baguhin ang draft ng BBL
0," Ang pagdiriwang ng Semana Santa sa Rehiyon 12 sa pangkalahatan ay mapayapa, maayos"
0," Dinadaya ng mga operator ng STL ang PCSO ng P50B, sabi ng NBI"
0, Trillanes only 2nd in Magdalo poll for Veep; Escudero 1st
1, ADOBO CHRONICLES POLL SA BACON
0, Mga Mukha ng Balita: Sen. Richard Gordon
0, Pinaigting ng South Cotabato ang mga pagsisikap laban sa paglaganap ng balang
0, Mabuhay upang maging 100
0," Pina-subpoena ng DOJ si Peter Lim, 7 pang hinihinalang drug lords"
0, Si Duterte ay nasa village narco list
1, NATULONG SI RACHEL RAY SA BIGLANG PAGBABA NG RATING NG KANYANG COOKING SHOW
0, COA: Kaduda-duda ang praktis ng pagkuha ni Roxas
1, De lima sa mga pag-atake: 'Ang ilan ay totoo'
0, Nawala sa Vatican ang bilang ng mga tinantyang tinatanggap
0," Si Maganto, isang retiradong Heneral ng pulis ay namatay sa cardiac arrest"
0," Manila, Moscow sa mga pag-uusap sa enerhiya, mga deal sa turismo"
0, Pinuri ng Kongreso ang pagsuporta sa STL
0," Duterte na magdeklara ng martial law, kung kinakailangan lamang"
1,"NoyNoy Aquino, Mar Roxas Inakusahan Si Philippine VP Leni Robredo Ng Pagiging Star Fruit"
0, Rehab ng Boracay 'political will'
1, Humingi ng paumanhin si Senator Leila De Lima kay Pangulong Duterte
0, Maaaring galing sa Taiwan ang cocaine
0, Ipinagbabawal ng Comelec ang mga kandidato na makisali sa mga teatro
0," 'Tisoy' pinatay ng 2 ka-cellmate, sabi ng mga pulis ng QC; sisihin ng mga kamag-anak ang pulis"
0," Belmonte, LP ay sumama sa koalisyon ni Duterte"
0, Nagbabala si PRRD sa mga mayor laban sa pagsuporta sa Reds
0, Charter change: Walang campaign funds mula sa mga dayuhan
0," Maikling Balita: Oktubre 26, 2018"
1, Isinusumpa ng militanteng lider si spox Harry Roque dahil sa pag-uugnay ng mga human rights group sa mga sindikato ng droga
1, AWKWARD MOMENT SA BENGHAZI CONGRESSIONAL HEARING
1, Duterte para makuha ang suporta ng mga miyembro ng Iglesia ni Cristo.
0," Drug suspect, napatay sa Maynila"
0, Higit na kapangyarihan para sa DoH na harapin ang kakulangan sa kama sa ospital
0, Hinimok ng gobyerno: Free overserving cons
1, Transcript (?) Ng Pag-uusap sa Telepono Sa Pagitan ni Loida Nicolas Lewis At Hindi Pinangalanang Indibidwal
0,Hiniling ni Marcos sa SC na ibasura ang pakiusap ng mga tagasuporta ni Robredo
0, Winnie Mandela: Ang may depektong pangunahing tauhang babae sa South Africa
1, Itinanggi ng Aktres na si Haley Atwell na Kinansela ang Pagpapakita ng ComicCon Dahil sa Pagkagulong Politikal Sa Pilipinas
1, Nasunog si Bernie Sanders sa Social Media ng Pilipinas
0," Mga empleyado ng SC, pinipilit ng mga hukom si Sereno na magbitiw"
0, Ang mga executive ng customs ay nahaharap sa mga pagsusuri sa pamumuhay
0, Nilinaw ng SC: Ang kapangyarihan ng batas militar ay hindi walang limitasyon
1, Ang mga #Pilipino ay kulang sa #disiplina dahil wala silang takot sa kahihinatnan
1," Binago ng mga crybaby ng Martial Law ang kasaysayan ng nabigong pagbawi ng umano'y ""bilyon"" ninakaw ni Marcos"
1, Dapat bang magbitiw si Pangulong Rodrigo Duterte?
0, Pinay graduates summa cum laude from NYU
1," Pinuri ng Fil-am Netizen si Duterte ""Sa unang pagkakataon mayroon tayong pangulo na lumalaban para sa kanyang bayan"""
0, Ang mga batas sa botohan ay dayuhan sa bagong miyembro ng Comelec
0, Stable ang sitwasyon ng kuryente sa Davao City para sa natitirang bahagi ng taon
0, Davao City naka-lockdown
0," Walang bagyo, ngunit ang pag-ulan sa umaga ay paralisado ang kalahati ng kapital"
0,Hiniling ni Serge Osmeña kay Duterte na imbitahan ang int'l rights group sa Davao
1, Kapatid ni dating Senador Miriam Defensor-Santiago: “Ang ilan sa amin mula sa UP ay parang MAY-ARI KAMI ng buwis ng mga tao”
0, Inaako ni Duterte ang responsibilidad habang umabot sa 6.7% ang inflation
0, Mga umuuwi na OFW mula Central Luzon para kunin bilang mga guro
0," Pinapaganda ng mga bida sa pelikula, TV ang festive mood sa Comelec"
1, Bagong US Ambassador to the Philippines Naghandog ng mga Kredensyal Kay Pangulong Joseph Estrada
0, Kinalaban ni Duterte ang Korte Suprema
0, Hinanap ng imbestigasyon ang paggamit ng PNP ng 'sonic weapon' laban sa mga nagpoprotesta
1," SI PANGULONG OBAMA, GAWARAN NG SECOND NOBEL PEACE PRIZE"
0, Palasyo: Maglilinis si Bong Go
1, Nais ni Pangulong Donald Trump na Baligtarin ang Katayuan Ng Mga Naturalisadong Mamamayan ng US
0," Pormal na nakikiisa ang MNLF sa fight vs terror, drug groups"
1, MRT SINISI SA PAGKAWALA NG PILIPINAS SA CHINA SA BID NA MAG-HOST 2019 FIBA BASKETBALL WORLD CUP
0," Duterte: Mag-isa lang ang Mindanao sa federalism, kung kinakailangan"
1, TRAVEL ADVISORY NA IBINIGAY PARA SA MGA AMERIKANONG BISITA SA MAYNILA
1,Wikang pambansa: kasangkapan sa pagkakaisa o paghahati ng isang bansa?
0," PH nakakuha ng 2nd donation ng China arms, ammo"
0, Ang opisyal ng youth body ay naghahangad ng all-out na pamamahagi ng condom
1, Itinatag ni Donald Trump ang International Beauty Queen Academy
1, Pagkamatay ng isang security guard dahil sa pagnanakaw sa convenience store
0, Pinalawig ng Taiwan ang visa exemption para sa mga Pilipino
0, Ang mga matatanda sa Baguio ay nakiisa sa panalangin para sa Marawi
0, Hiniling ng mga mangangalakal ng Subic kay Duterte na pumasok sa SBMA row
0, Cash card para sa mga volunteer-teachers na lahat ay na-account sa pagtatapos ng eleksyon — DepEd
1, Inanunsyo ng Amazon ang mga Finalist Para sa Filipino na 'Alexa'
0," Pinili ng JBC ang mga nominado ng hustisya sa Sandigan, CA"
0, Ang 'prinsesa' ng North Korea ay isa na ngayon sa mga nangungunang gumagawa ng patakaran ng secretive state
0, Duterte na ipatawag ang mga mayor na nauugnay sa drug trade
0, Edsa hero Butz Aquino dies; 76
1," Leni Robredo Naghain ng Sertipiko ng Kandidato Sa Washington, DC"
0," X-ray, soy sa mga front line ng US-China trade spa"
1,LOOK: Paano ni-lecture ng mga taga-Mindanao ang mga estudyante ng UP Diliman tungkol sa desisyon ni Pangulong Duterte na magdeklara ng Martial Law
0, House okays push for judges-at-large
0, LTO chief: Ang pagsugpo sa katiwalian ay kabiguan
0, WHAT WENT BEFORE: NBN-ZTE deal
0," Nangako si Sona: Napabuti ba ni Aquino ang sektor ng edukasyon, kalusugan?"
1, Ang pagboto sa mga maling tao na malalim na nakaugat sa electorate ng #Philippines
1, Teddy Boy Locsin : Sorry Pero Hindi Talaga
0, Maling impormasyon ang ipinakain ni Aquino
0, Iniimbestigahan ng DOJ ang paggamit ng menor de edad sa pagsalakay ng pulisya
0, Sumadsad ang barko sa Bogo
1, SINUSULONG NG MGA KRISTIYANONG CONSERVATIVE ANG PAGHIWALAY NG SIMBAHAN AT MGA TINDAHAN
1, Ronnie Dayan arestado sa La Union
1," THREE MOONS SIGHTED SA DALLAS, TEXAS"
0, Kinondena ng Palasyo ang pagpatay sa broadcaster ng Bicol
0, Duterte na dadalo sa MassKara festival
1, Nais ni Trump na Bumalik si Hillary Clinton Bilang Kalihim ng Estado
0, Itinulak ang agarang pagpapalaya kay de Lima
0, Sinimulan ng CAAP ang pagpapalawak ng paliparan ng GenSan
0, Ang bagyo ay nakakaapekto sa mga proyekto ng Yolanda
0,"Sa hilaga, sila ay pagkain para sa mga kaluluwa"
0, Iginiit ng Obispo na i-boycott ang Madonna concert
0, Hinimok ng gobyerno na tingnan ang pagtaas ng presyo ng manok
1, LOOK: Nag-react ang netizen na niyakap ni Duterte sa Singapore sa balita tungkol sa kanya at tinawag silang bias
0," Sinusuportahan ng CPP ang usapang pangkapayapaan, nagbabala laban sa 'mga sumisira sa kapayapaan'"
1, Nagbigay ng Suporta si Donald Trump kay Pangulong Duterte ng Pilipinas Para sa Insidente ng Halik sa South Korea
0, Itinuro niya sa akin na ang pagsusulat ay hindi tungkol sa manunulat
0, DILG: Mahigit 50% ng barangay 'narco list' personalities ang tumatakbo sa May 14 polls
1, Si Stephen Sackur ay Nagwalk-out Sa Napatalsik na Punong Mahistrado ng Pilipinas na si Lourdes Sereno Sa Live na Panayam Sa BBC
0, Pag-aalaga ng ugali sa pagbabasa sa oras ng pagtulog storytelling
0," Isko Moreno, nagbitiw sa puwesto sa DSWD para tumakbong mayor ng Maynila"
0, Doblehin ng gobyerno ang budget para sa employment program
1," Sa Pagbaba ni Aquino, Bumalik sa Malacañang ang mga Marcos"
0," Public school teacher, 2 iba pa, busted sa Tarlac drug stings"
0,Sundin ng Comelec ang guidelines ng SC sa party-list groups
1," Chinese dude na naghagis ng mga itlog sa KFC restaurant, nagpoprotesta sa desisyon ng West Philippine Sea"
0, Inilipat sa Hunyo ang plunder trial ni Revilla
0," Nagluluksa ang Sandiganbayan sa pagpanaw ni Justice Cornejo, 66"
1, “debate” ng Batas Militar: Nagsisilbi ba ang Konstitusyon sa mga Pilipino? O nagsisilbi ba ang mga Pilipino sa Konstitusyon?
0, 2 pulis Maynila arestado dahil sa 'extortion'
1," DONALD TRUMP, MAGKILALA KAY PHILIPPINE PRESIDENT AQUINO TUNGKOL SA PAG-HOST NG SUSUNOD NA MISS UNIVERSE PAGEANT"
0," Walang bagong utos ng pag-aresto, si Trillanes ay maaaring 'magpalamig ng kaunti'"
0, Ang seguridad ng NE rehab center ay pinaigting kasunod ng maling pagtakas
0, SC na magdesisyon sa kapalaran ni Binay
0," MILF, itinurn-over ng militar ang mga miyembro ng drug ring"
0," Binay foe, under gov't protection, nakita sa casino"
0," Pagkatapos ng mga sagupaan sa pulitika, ang Senado ay bumagsak sa trabaho"
0, Medikal na konsultasyon? Hindi papayag ang tight sked ng Presidente – Roque
0, Ex-Comelec commissioner winalis ang pagboto para sa nangungunang posisyon sa CA
1,Ang Pangulong Duterte ng Pilipinas ay ang numero unong troll sa buong mundo
0, Walang arbitraryong pagpapalabas ng mga utos ng administrasyon – Sereno
0, Tinutulungan ng sining ang mga bata na harapin ang mga pangunahing alalahanin
0, Mapayapang pagbubukas ng klase sa Mindanao
0, Rody: Magaspang sumakay sa unahan
1, Kailangan Talagang Manatili ang mga Pinoy sa 'Mga Prinsipyo'
0," Tagle, pinatibay ang paninindigan ng Simbahan laban sa parusang kamatayan"
0," Bahagyang tumitindi ang 'Josie', nagbabanta sa mga lalawigan ng Ilocos"
0, Mga Mukha ng Balita: Wanda Tulfo-Teo
0, Aquino salamat sa lahat maliban kay Binay
0, Ang pinili ni Duterte: De Castro Chief Justice sa loob ng 41 araw
1," Ang dating asawa ni Mayor Duterte na si Elizabeth Zimmerman, para ikampanya siya"
1," Kalimutan ang SWS, Narito ang Ang Great ACS Survey: ChowKing o Tapa King?"
1," Pinay binatikos ang Aplikante sa Trabaho Dahil Hindi Siya Fluent sa English, Nararapat Lang Sa Trabaho sa DH"
1, Gustong Patent ni Donald Trump ang Tatlong Salita
0, Walang piyansa para sa mga ex-BI execs
0, Isang natatalo na labanan upang mapabuti ang mga aklat-aralin
1,#CocoyGate: Mga “espesyal na takdang-aralin” ni Mar Roxas para kay PR operator Joyce Ramirez
1, Tinalikuran ng mga Filipino feminist tulad ni Risa Hontiveros si Mrs Patricia Bautista
0, Ombudsman: Ang daming corrupt sa gov't
0, Pagbati ng mga bayani para sa mga miyembro ng Coast Guard
0, Sineseryoso ng gobyerno ang 'pinaka-corrupt' na tag
1, Itinalaga ni Pangulong Duterte si Guevarra bilang bagong kalihim ng Department of Justice
0," Sa pagbabalik mula sa Japan, nangako si Duterte na titigil na sa pagmumura"
1," Hinahangaan ni Lolit Solis si Mommy Dionesia sa pagbebenta ng 3M halaga ng mga bag, alahas para makalikom ng pondo para sa mga sundalo sa Marawi"
0," Makinig kay Ramos, panawagan ng pangulo"
1, SARA DUTERTE: NATATAKOT AKO SA AMA KO
0, Malta na hayaang dumaong ang rescue boat na may sakay na 141 migrante
1, Ang Broadcaster na si Noli De Castro Nawala Ito Sa Live TV (Video)
0, Ang Merkel govt ay hinamak para sa deal sa under-fire spy chief
0, DAR: Maaaring sakupin ng mga magsasaka ang mga bukirin sa ilalim ng protesta
0, No need for Duterte in wealth quiz – Palasyo
0," Walang plano si Duterte na patawarin si Palparan, sabi ng Malacañang"
1,"LOOK: Affidavit of Mayor Espinosa implicated Sen. De Lima, other Generals, Media men uploaded on internet"
1, Tulungan si Donald Trump na Pumili ng Kanyang Pangalawang Pangulo
0, 88 baril ang isinuko ng mga Iranun sa Maguindanao
1, Binatikos ng doktor si VP Robredo at ang kanyang mga tagasuporta sa paghimok sa PET na baguhin ang kanilang mga patakaran sa recount
1," ""Wisdom of the crowds"" and ""power to the people"" debunned: Ano ang susunod para sa demokrasya at social media?"
0, Binay: Walang pag-atras sa presidential race
0, Mga programang may epekto sa buhay ng mahihirap
1," Pilipinas: Nag-impake ang Mga Bapor na Pandigma ng US, Nakikitang Naglo-load ng mga Crates Ng Balikbayan Boxes"
1, STATE-WIDE PLASTIC BAN LOOMS SA CALIFORNIA
1, ARIZONA GOVERNOR JAN BREWER AY MAGIGING GRAND MARSHALL SA 2014 GAY PRIDE PARADE NG SAN FRANCISCO
0," Isang katha, sabi ni Duterte na hindi maglalabas ng waiver"
0, Legal na problema
0, Ang grupong Asyano ay tumitingin sa berdeng produktibidad
0, Istorya ng Pagasa: Pag-aalaga ng pag-asa at pagbibigay inspirasyon sa mga tao
0, Ang mga nakaligtas sa 'Yolanda' ay naghahangad ng mas permanenteng tahanan
0,Naghahanda ang CAAP para sa aviation Christmas rush
0, LJM journalism school ay hindi kailanman tulad ng isang boot camp
0, Pagtugon sa kaligtasan ng mga mamamahayag
0, Ang naninirahan sa garahe ngayon ay cum laude; hindi niya sinayang ang kabaitan ng mga estranghero
0," Maaaring mag-trigger ng pagtaas ng singil sa kuryente ang Train 2, babala ng grupo"
0, Ang mga kumpanya ng langis ay nagbawas ng presyo ng bomba
0, Nanawagan si Trillanes na imbestigahan ang pagkabigo ng AMLC na tulungan ang Ombudsman
0, Nangangamba ang mga magsasaka sa Luisita na mawalan ng P1.3B
0, Ang nangungunang LP exec ay pinangalanang bagong DILG secretary
1, Patunay kung gaano TALAGA ang pag-asa ng campaign at messaging team ni Mar Roxas!
0, CHR: Pinasinungalingan ng botohan ang pahayag ng pulisya sa zero killings
0," Nabawi ng PCG ang P564,000 higanteng Malay scorpions sa pier ng Palawan"
1, Ang pangangailangan para sa '#diversity' ay bumababa sa American #meritocracy
0," Isinampa ang graft complaint laban kay Abaya, 6 na iba pa"
0, Ang mga kumpanya ng langis ay nagbabawas ng presyo ng bomba
1," VENEZUELA, US, PHILIPPINES INAAS SA BEAUTY PAGEANT HALL OF FAME, HINDI SASALO SA 2015-16 CONTESTS"
1, Ang pagpapawalang-sala ni Gloria Arroyo ay nagpapatunay na si Noynoy Aquino ay isang kabiguan
0,Tinawag ng Swedish PM na racist ang pinakakanang partido sa bisperas ng halalan
0," Inflation, mahinang imprastraktura ang pinaka-kagyat na isyu ng mga Pinoy"
0, SA ALAM
1, Iminungkahi ni Sen. Gordon na gamitin ang Penal Labor kung saan maaaring magtrabaho ang mga bilanggo sa bilangguan
0, Tiniyak ng mga awtoridad ng Maldivian ang libreng pagboto sa gitna ng pangamba sa dayaan
0, Sumuko ang barangay chairman at ABC president sa Ilocos police
0, Pinasindi ng mga expletive ang Davao party para kay Duterte
0, Umabot na sa 14 ang nasawi sa bagyong 'Ineng'
0," 'Ito ang ina sa akin, ang sakit sa aking puso, pasensya na'"
0," PNP, AFP na magsumite ng mga papeles sa martial law extension"
0, Imelda: Gagandahin ng anak ko ang PH
0, Nakakuha ng mga parangal mula kay Aquino ang mga batang SAF 44 na kamag-anak
0, Mga alamat at pabula ay sinasabi natin sa ating sarili
0, De Lima sa piyansa ni Estrada: We might as well decriminalize plunder
1, ORDERS SATURDAY NIGHT LIVE ANG FCC UPANG MAGBIGAY NG PANTAY NA ORAS SA LAHAT NG KANDIDATO
0, Ang GSP ay nagtataglay ng ika-40 pambansang kampo
1, Tinanong ng Propesor ng DSLU kung ang pag-amin ni De Lima na may relasyon sa isang lalaking may asawa ay maaaring mauwi sa kanyang pagkakatanggal sa bar.
0,P1.5-B infra projects na nakatakda para sa Bataan
1," Paano sinabi ni Duterte DPWH Sec. Pinipigilan ni Villar ang ""Plan B"" ng LP"
0, Comelec OK ang pagboto sa 86 malls sa buong bansa
0, Ang pagsalakay sa Bulacan ay nagbubunga ng mas maraming pekeng selyo
0, Iniutos ng Sandiganbayan na ituloy ang paglilitis kay Binay
1," #DengGate: Binalewala ni Garin ni Aquino ang mga babala ng WHO, inilagay sa panganib ang 700k buhay ng mga batang Pilipino"
0, 'Kapayapaan ay katarungan para sa lahat': Aquino nananawagan muli para sa pagpasa ng BBL
0, Iginiit ni Enrile ang pagtanggi sa hustisya ng Sandigan
0, Inilagay ng mga wanted na poster ang mga militanteng Davao sa gilid
1, Paano ang 1986 'people power revolution' ay ginawa ng Estados Unidos
0, Pito pang pamilihan sa Maynila ang nagkakaroon ng facelift
0, 8 pa ang kinasuhan sa kidnap-slay ng Koreano
0," UN, China para tulungan ang ASEAN; Nakikipag-ugnayan ang DU30 OKs sa mga kaalyado"
0, 5 pang convicts ang tumestigo
0, Daan-daang aborted; nurse arestado – PNP
1, Donald Trump: Thumbs Up Sa Plano ni Obama na I-deport ang mga Undocumented Immigrant Simula Noong Enero
0," Kinasuhan ni Binay ang PDI, 3 mambabatas, 9 na iba pa"
0,"Recto: Magtipid tayo sa upa, pag-aralan ang 'rent-to-own' scheme"
0, Naghuhukay ang bahay na nagsasabi ng mga detalye
0, Isasara ang mga open dumpsite sa Cavite
1, Ang kawalan ng pagtutok sa kinabukasan ay nagpapanatili sa mga #Pilipino na nakakulong sa nakaraan!
0, Hindi pwedeng isantabi lang ni Binay ang mga singil–Belmonte
1, Inihayag ni Duterte ang Listahan ng mga Media na Pinahihintulutang Mag-cover ng Inagurasyon ng Malacañang
0," Anak, sumuko ka na, pakiusap ng alkalde ng bayan ng Leyte sa TV"
1," Sa UK, The Chicken Crossed The Road — Malayo sa KFC papuntang Jollibee"
1, INIHULAG NI BOBBY JINDAL SI DONALD TRUMP KAY KIM KARDASHIAN
0, Hinahanap ni May ang suporta ng EU laban sa Russia sa pag-atake ng espiya
0, Itinutulak ng grupo ng karapatang nakabase sa NY ang pagsisiyasat ng UN sa mga EJK
0, MGB satellite office na itatatag sa Dinagat Islands
0, Sino si Wally Sombero?
1, Filipino Lechon Maaaring Pahabain ang Iyong Buhay!
1, MISS UNIVERSE CELEBRITY JUDGE PEREZ HILTON SABI NG MISS PHILIPPINES ANG UNNANIMOUS CHOICE
0, Mga proyekto ng MWSS: Mga bagong pinagkukunan ng tubig na tinitingnan
0, Ano ang nagtutulak sa kanila na maghanap ng VP post?
0, Nadismaya si Duterte sa red tape – Palasyo
0,WHAT WENT BEFORE: Pagsusuri sa mga opisyal na na-dismiss ng Ombudsman
0, Si Sister Fox ay nakakakuha ng reprieve; Hinahayaan siya ng DOJ na manatili sa PH hanggang Hunyo 18
0," Dumalo si Putin sa kasal sa Austria, upang makipagkita kay Merkel para sa usapang gas"
0, Ending gov't 'endo' complicated–Roque
0, Magkatunggali si Binay
0, Nais ni Trillanes na mapalitan si Pimentel bilang pinuno ng Senado
0, De Lima: Ewan ko sa mga Espinosa
0, Ang pagguho ay nagbabanta sa mga lugar ng pag-aanak ng mga ibon sa Tubbataha
1, Nakahanap si Donald Trump ng Bise Presidente na Tumatakbong Kapareha Sa Martin Shkreli
0, 'Let's just stay fabulous': Masyadong drama ang SC kahit para kay 'Ate Vi'
0," Hindi mawawalan ng diskwento ang PWD sa mga pangunahing serbisyo, bitamina"
1," IN STATE OF THE NATION ADDRESS, AQUINO ENDORSES SISTER KRIS FOR PRESIDENT IN 2016"
1, ANG SEATTLE SEAHAWKS AY MAGKAKAROON NG MGA PILIPINO SA SUPERBOWL
0, Mga supermarket para magbenta ng NFA rice
0, 2 kaso ang isinampa sa Palace vs Ombudsman probers
0, Nakakulong sa Senado ang consignee ng 'Shabu' shipment
0," Duterte, Rappler nag-aaway dahil sa fake news, press freedom"
0,"Ang kakulangan sa power generation ay nagdudulot ng brownout sa Ilocos, CAR"
1, JOLLIBEE NA UMALIS SA US MARKET; CHOWKING GAINING MOMENTUM
0, Ang Train 2 ay maaaring humantong sa pagkawala ng trabaho
0, Nagbabala si Bello laban sa mga tanggalan sa Boracay
0, Binatikos ni Panelo ang akusasyon ni Aquino sa DAP
0, Pinagbubuti ng Balikatan ang mga pasilidad sa pag-aaral
0, Ang paggamit ng Israel ng live na apoy sa mga protesta sa Gaza ay nahaharap sa legal na pagsubok
1, TRIPLE NA ANG PANDA POPULASYON SA LOOB LANG NG Anim na buwan
0, Binugbog ng Bicol si 'Nina'
1, Ang Batas Militar at dating Pangulong Marcos ay hindi likas na 'masama'
0, 4 na nangungunang pulis ang nakaligtas sa pag-crash ng chopper
1, Ang Filipina Programmer ay Nagtayo ng Sariling Kumpanya sa Edad 13! Tingnan mo siya ngayon
0, Ang teolohiya ng pera at pagbabangko
0, Maaaring magpadala si Duterte ng frigate para mapalaya ang mga bihag
1, ANG TIMBANG NI PACQUIAO AT MAYWEATHER AY MAAARING MASASABALA ANG MAY 2ND FIGHT SA LAS VEGAS
1, Walang mawawala sa mga Pilipino sa muling pagpapatupad ng death penalty
0," Nagkamali si Binay ng slogan, sabi ni Abad"
0,Ang mga huling pamamaalam kay Sen. John McCain ay magsisimula sa Arizona Capitol
1, Bakit Gustong Isara ni Duterte ang Boracay
1," LOOK: Ph flags itinaas, Duterte photo sa Cambodia street"
0, Nangunguna pa rin ang mga drug lords ng NBP sa mga supplier ng shabu
0, 40% ng badyet ng OVP para sa mahihirap na hindi nagastos
1, LUBOS NA NAGPAPASA ANG MGA ALAHAS SA DESISYON NI OBAMA SA KEYSTONE
0," Pinarangalan, pinaalalahanan ang mga manggagawa sa paliparan"
1, Hindi kayang unawain ng mga Yellowtards ang masaganang buhay ng mga tunay na nag-iisip na Pilipino
0," Wanted: 10,000 pulis para labanan ang mga terorista"
1, Ang Yellowtards ay isang nakakainis na grupo ng mga huwad at hindi na ginagamit na pinuno ng Oposisyon
1," LOOK: Nagbiro si Duterte, humagalpak sa tawa ang kwarto"
1, Posibleng Depensa ni Leni: I-strike down SOCE laws
0, Bumaba ang kaso ng chikungunya sa PH iniulat
0, Lumalaki ang pag-aalala para sa 150 migrante na natigil sa barko sa ika-10 araw
0, Zambo City solon handang makipaglaban sa Moro 'superstate'
0, Makatas na mga post para sa LP turncoats
1,Sinabi ng CEO ng Rappler na si Maria Ressa na 90 duterte supporters ang gustong gumahasa at pumatay sa kanya kada minuto
0," Junk SolGen quo warranto petition, sabi ni Sereno sa SC"
0, Namatay si Malolos Bishop Oliveros matapos ang matagal na pagkakasakit
0, Pagpupulong Aquino-Wurtzbach 'mahigpit na binantayan'
0, Ang mga Palestinian ay nagtungo sa hangganan ng Gaza-Israel para sa lingguhang mga protesta
1," Nakoronahan ang Maling Reyna, Ngunit Walang Kaugnayan Dito si Steve Harvey"
0, Higit pang oras ang hiniling sa EO sa 'endo' tack
